File,Qualified Name,Function,Line,Kind,Scope,R12 Domain,Research Refs,Best Practice Baseline,R12 Strict Grade,R12 Remediation,Wiring Status,R12 Findings
veilbreakers_terrain/handlers/_mesh_bridge.py,_make_billboard_spec,_make_billboard_spec,1051,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/_mesh_bridge.py,generate_lod_specs,generate_lod_specs,1149,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",D+,WIRE_OR_DEPRECATE,orphan_candidate,Wiring scan marks this as orphan_candidate. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof.
veilbreakers_terrain/handlers/_mesh_bridge.py,mesh_from_spec,mesh_from_spec,1331,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/_terrain_noise.py,generate_road_path_grid_legacy,generate_road_path_grid_legacy,1912,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C,WIRE_OR_DEPRECATE,test_only_or_unwired,Wiring scan status is test_only_or_unwired; production path is not proven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof.
veilbreakers_terrain/handlers/_terrain_noise.py,smooth_road_path,smooth_road_path,2115,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_resolve_road_cost_context,_resolve_road_cost_context,279,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_fill_grid_path_gaps,_fill_grid_path_gaps,4136,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_extract_road_network_centerline_points,_extract_road_network_centerline_points,4155,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_extract_road_network_centerline_points._coerce_point,_coerce_point,4159,nested_function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_grid_path_from_world_centerline,_grid_path_from_world_centerline,4202,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_grade_road_path_in_world_space,_grade_road_path_in_world_space,4233,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_solve_road_path_with_network,_solve_road_path_with_network,4375,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_apply_road_profile_to_heightmap,_apply_road_profile_to_heightmap,4435,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_apply_road_profile_to_heightmap._ss,_ss,4462,nested_function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_build_road_mask_and_sdf,_build_road_mask_and_sdf,4517,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_build_road_mask_and_sdf._fill_gaps,_fill_gaps,4524,nested_function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_sample_path_indices,_sample_path_indices,4816,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_collect_bridge_spans,_collect_bridge_spans,4841,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_ensure_grounded_road_material,_ensure_grounded_road_material,4924,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_paint_road_mask_on_terrain,_paint_road_mask_on_terrain,5008,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_paint_road_mask_on_terrain._min_dist_to_path,_min_dist_to_path,5074,nested_function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_paint_road_mask_on_terrain._ss,_ss,5086,nested_function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_paint_road_mask_on_terrain._apply_blend_vec,_apply_blend_vec,5116,nested_function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_road_clothoid_ease,_road_clothoid_ease,5151,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_build_road_strip_geometry,_build_road_strip_geometry,5180,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,_create_bridge_object_from_spec,_create_bridge_object_from_spec,5232,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/environment.py,handle_generate_road,handle_generate_road,5774,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C+,ADD_LIVE_VISUAL_GOLDEN,runtime_primary,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/road_network.py,_build_24_directions,_build_24_directions,54,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/road_network.py,_dist3,_dist3,83,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/road_network.py,_dist2,_dist2,88,function,runtime_handler,roads_paths,UE_PCG|HOUDINI_ERODE|FROSTBITE_TERRAIN,"Route splines/paths against slope and obstacles; deform terrain with shoulders/drainage/worn blends; prove path continuity, biome-aware side dressing, and rendered road-to-terrain integration.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
