File,Qualified Name,Function,Line,Kind,Scope,R12 Domain,Research Refs,Best Practice Baseline,R12 Strict Grade,R12 Remediation,Wiring Status,R12 Findings
veilbreakers_terrain/handlers/terrain_god_ray_hints.py,export_god_ray_hints_json,export_god_ray_hints_json,343,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,WIRE_OR_DEPRECATE,test_only_or_unwired,Wiring scan status is test_only_or_unwired; production path is not proven. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof.
veilbreakers_terrain/handlers/terrain_horizon_lod.py,compute_horizon_lod,compute_horizon_lod,34,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_horizon_lod.py,build_horizon_skybox_mask,build_horizon_skybox_mask,129,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_horizon_lod.py,pass_horizon_lod,pass_horizon_lod,240,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,runtime_primary,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_horizon_lod.py,register_bundle_l_horizon_lod_pass,register_bundle_l_horizon_lod_pass,341,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,runtime_primary,"Runtime path exists, but direct test evidence is missing. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_navmesh_export.py,compute_navmesh_area_id,compute_navmesh_area_id,83,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_navmesh_export.py,_edt_cells,_edt_cells,183,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_navmesh_export.py,compute_traversability,compute_traversability,226,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_navmesh_export.py,_build_navmesh_geometry,_build_navmesh_geometry,320,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_navmesh_export.py,export_navmesh_json,export_navmesh_json,413,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_navmesh_export.py,export_navmesh_json._json_default,_json_default,517,nested_function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",D+,WIRE_OR_DEPRECATE,orphan_candidate,Wiring scan marks this as orphan_candidate. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof.
veilbreakers_terrain/handlers/terrain_navmesh_export.py,pass_navmesh,pass_navmesh,532,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,runtime_primary,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_navmesh_export.py,register_bundle_j_navmesh_pass,register_bundle_j_navmesh_pass,595,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,runtime_primary,"Runtime path exists, but direct test evidence is missing. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_semantics.py,TerrainMaskStack.export_edge_heights,export_edge_heights,741,method,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,WIRE_OR_DEPRECATE,test_only_or_unwired,Wiring scan status is test_only_or_unwired; production path is not proven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof.
veilbreakers_terrain/handlers/terrain_semantics.py,TerrainMaskStack.unity_export_manifest,unity_export_manifest,880,method,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,WIRE_OR_DEPRECATE,test_only_or_unwired,Wiring scan status is test_only_or_unwired; production path is not proven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof.
veilbreakers_terrain/handlers/terrain_shadow_clipmap_bake.py,export_shadow_clipmap_exr,export_shadow_clipmap_exr,325,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_stratigraphy.py,export_strata_cross_section,export_strata_cross_section,625,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_apply_unity_scale,_apply_unity_scale,34,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_sha256,_sha256,75,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_compute_terrain_normals_zup,_compute_terrain_normals_zup,100,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_zup_to_unity_vectors,_zup_to_unity_vectors,117,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_bit_depth_for_profile,_bit_depth_for_profile,199,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,pass_prepare_terrain_normals,pass_prepare_terrain_normals,234,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,runtime_primary,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,register_bundle_j_terrain_normals_pass,register_bundle_j_terrain_normals_pass,285,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,runtime_primary,"Runtime path exists, but direct test evidence is missing. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_flip_for_unity,_flip_for_unity,317,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_ensure_little_endian,_ensure_little_endian,324,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_write_raw_array,_write_raw_array,331,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_write_json,_write_json,365,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_supplemental_mesh_specs_json,_supplemental_mesh_specs_json,384,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_particle_emitter_specs_json,_particle_emitter_specs_json,603,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_hex_to_rgb01,_hex_to_rgb01,676,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_default_splatmap_layer_meta,_default_splatmap_layer_meta,690,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_iter_connected_components,_iter_connected_components,730,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_component_bounds,_component_bounds,771,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_component_vertical_extent,_component_vertical_extent,788,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_build_unity_import_descriptor,_build_unity_import_descriptor,816,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_zup_to_unity_vector,_zup_to_unity_vector,923,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_bounds_to_unity,_bounds_to_unity,928,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_terrain_normal_at,_terrain_normal_at,935,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_quantize_detail_density,_quantize_detail_density,954,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_write_splatmap_groups,_write_splatmap_groups,960,function,runtime_handler,lod_streaming_export,FROSTBITE_TERRAIN|INFINIGEN,"Use world hierarchy, deterministic chunking, screen-error/LOD budgets, virtual texture/cache strategy, engine import smoke tests, and streaming performance gates.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof. LOD/export domain lacks engine import or streaming gate proof."
